Customer_ID,Name,Age,Gender,Department,Monthly_Income,City,Customer_Type,Latitude,Longitude,Purchase_Amount,Feedback
1088,Neha Jadhav,24.0,Female,Marketing,52152.0,Mumbai,Regular,19.459323,77.884798,75474.07,Very Good
1459,Amit More,52.0,Male,Operations,119761.0,Ahmednagar,Premium,18.442515,79.096661,79193.07,Good
1331,Isha Chavan,29.0,Female,Sales,91406.0,Nashik,Premium,18.844408,74.684156,94863.4,Good
1215,Rahul Jadhav,48.0,Male,IT,113955.0,Nashik,Premium,19.694745,73.338783,47132.25,Average
1467,Meera Sharma,51.0,Female,Sales,104959.0,Ahmednagar,Premium,21.108499,73.228821,19424.0,Very Good
1122,Vikas Kulkarni,56.0,Female,HR,41522.0,Thane,Regular,18.812433,79.224061,51303.74,Average
1615,Isha Patil,38.0,Female,HR,99494.0,Kolhapur,Premium,19.92487,76.588209,95668.42,Average
1021,Isha Shinde,47.0,Female,HR,82681.0,Pune,New,18.849092,76.946325,36541.46,Very Good
1701,Aditya Patil,33.0,Female,Data Analytics,85735.0,Ahmednagar,Premium,19.647202,75.543602,73441.61,
1072,Nikhil Patil,50.0,Male,IT,20136.0,Nashik,Premium,17.997604,78.467788,12961.03,Good
1107,Meera Chavan,46.0,Male,IT,49671.0,Pune,,19.081121,78.961383,17574.52,Poor
1271,Sahil Joshi,24.0,Male,Marketing,25490.0,Mumbai,Premium,18.551581,76.760438,17463.15,Very Good
1861,Kavya Kulkarni,44.0,Male,Finance,31009.0,Kolhapur,New,16.723412,75.077469,41198.81,Poor
1436,Riya Patil,20.0,Male,Operations,15868.0,Ahmednagar,Regular,18.147135,75.114177,10314.42,Average
1103,Priya Deshmukh,36.0,Female,IT,38839.0,Pune,Premium,19.857801,75.029936,8918.73,Very Good
